,y_test,prediction
4745,3361.6242,3287.0693700369125
5405,2929.52,3017.210089844154
1888,2984.1156,1884.5207310960973
833,181.7634,937.0096626343543
1111,705.748,732.027438548435
3412,1168.479,965.4887728794124
3590,6641.355,3190.440266180031
7309,193.082,-336.8946521454669
3836,1743.0644,3071.764639793847
487,75.2354,-829.0173133814858
6569,7105.4176,4000.4766765956965
3143,1845.5976,2070.679472773001
2517,1326.2736,2691.202990559815
3948,131.8284,-1328.449571136251
8,1076.5986,1664.5031051865092
1721,3261.7542,2187.7769990949114
2988,843.5686,1981.3805298569378
5209,1948.1308,3077.421372543466
6663,199.74,498.8050179380442
965,5469.547,4215.988831682399
623,647.8234,1257.7304547729573
5840,1446.1176,1728.3482833273094
1438,1885.5456,1907.6569486460191
7854,3635.268,2884.219364520469
5785,1584.604,2086.317793041437
6382,2059.9852,2086.548096243361
3114,459.402,1757.049443344481
1606,1904.188,3117.286728954692
6214,1410.8302,3222.8183793235935
5909,2404.2038,1349.6710103505307
1559,3554.7062,3000.8361994115116
1593,4514.124,3674.2491050889826
1277,874.8612,884.601623861558
7759,1775.6886,2093.074251949563
712,226.372,-1111.7786437478435
2874,1518.024,1630.914761649206
811,2868.9322,2967.1867063023556
3358,2460.7968,1840.8042371752463
5466,3199.169,3169.0448739601334
5509,181.0976,955.9843960250962
461,759.012,713.3991667808577
5090,1895.5326,3698.58017095772
1731,834.9132,715.8104646081921
2698,1395.5168,1432.6749968223744
6629,2418.1856,2539.400170819222
8326,3099.9648,3068.62967262122
1075,809.6128,888.6156807542073
5953,3383.5956,1738.689695077392
4660,952.7598,1705.7191656771377
7450,2407.5328,2478.2296160738706
7547,1970.768,1670.63599377646
360,898.83,2585.3115757595074
6422,1310.2944,1837.1084649470752
3541,5522.811,2652.617880918299
8070,868.869,1750.5005153722173
7947,1556.6404,3581.9897203419805
5679,2596.62,3104.887065970868
3350,3281.0624,1787.1414909749274
6839,2433.499,2256.383463170476
879,1155.8288,644.5748095619159
7542,785.644,1406.4152765118786
2835,1480.7392,1598.9727770608113
1320,3582.004,2803.975342497881
4786,3331.6632,3076.02103041148
3002,591.8962,1388.0928814000208
3349,1006.6896,1388.4890827695237
5483,524.6504,1925.9990346008465
8187,864.2084,1379.7103183582485
7953,271.6464,-388.58455780783066
6723,4984.1788,4232.389803463703
3543,4815.0656,3880.845436211689
6432,1471.418,1851.9028024172355
5153,4374.306,3764.6144084192174
6121,4287.752,2032.2281141381472
2997,2103.928,3434.63177452279
7796,7158.6816,3447.274246265882
1897,972.068,909.384596417163
3016,1857.582,1348.356805308325
3213,7247.233,4812.635850167826
7055,4103.9912,2845.933631657806
99,1314.2892,3125.4251595494948
6020,1218.414,964.4518117781904
5444,6207.9192,4207.546753680697
4591,1800.3232,3589.5009940858263
4762,2024.032,1718.9220189803784
6385,3739.1328,2600.1556396453225
4936,529.311,573.6631659787332
8144,1569.9564,4215.784787885728
6453,2014.7108,1982.7609678979115
5515,2024.032,1758.0133555758766
7659,4026.7584,2107.8754544228054
5818,2576.646,2310.6533672310916
1566,1342.2528,2737.3678684356705
2464,3185.1872,2069.5425992504615
4541,2105.2596,2043.52689442449
5227,2106.5912,2434.1513730155593
1867,209.727,1344.9539533643174
2499,2749.754,3261.528791313066
3685,2712.4692,3124.9669172265844
7741,2078.6276,2460.990871715802
5982,194.4136,-1063.629238938265
5857,3515.424,2835.2357126857078
3916,1023.3346,602.4205762674333
748,996.0368,1096.3260150035576
7024,1422.1488,2581.8907408055443
4046,3675.216,3982.1434175802974
1027,830.9184,790.5157296742555
1421,2375.5744,2479.9048772941646
3437,3571.3512,2836.2064576402913
7740,4068.038,3953.1191263147407
3915,210.3928,1483.8660812467149
5942,1211.756,1655.6598714357078
5894,198.4084,-253.51410406090784
4896,4570.0512,3165.917919343526
6120,1813.6392,3914.928878355324
3210,5386.9878,2975.445776618566
1046,759.012,1061.3230369628336
7157,1270.3464,1935.61202082097
6178,1182.4608,916.8476430234216
5809,2460.7968,1682.1977970343605
2145,3928.22,2540.5584032977495
2008,2380.9008,3195.6148826179
6186,2387.5588,3165.2113352326546
8137,1182.4608,2390.396871439088
5151,768.999,2126.550679879203
7688,4687.232,3765.511796918505
4350,39.948,-1175.0091723834862
4593,2916.204,2468.8308314554743
4700,2759.0752,2869.5593128583546
5507,739.038,479.62011738215926
5417,2045.3376,2857.8302808075405
353,2586.633,2809.419188500031
4638,540.6296,739.6402834422018
2412,4845.0266,4086.804480758964
1123,1570.6222,3567.189924763902
676,1496.0526,3145.3574632014343
2771,1651.184,1442.3403778264678
1650,7130.718,3326.625510395542
7661,1693.7952,1759.7445236923045
2794,934.7832,1761.9712404287457
1210,2832.979,1998.1414587076574
1811,468.7232,954.3195263423534
7464,2922.1962,2534.455647753286
1790,4111.9808,4184.440170857656
6841,601.8832,1177.3556968063162
1009,10236.675,5298.1413275629975
2865,1629.8784,1768.7960532928737
7308,1428.141,2198.240541085597
710,387.4956,3123.074648476011
7470,659.142,-135.8850684364503
1550,2727.7826,2667.385637737391
23,214.3876,-179.0682135127012
3043,1569.9564,1367.7890653303477
7610,455.4072,-5.712362344304765
6071,1267.6832,1566.1625325271732
5642,5978.2182,3807.966024191589
7643,2492.7552,2794.986152704972
7654,1717.764,2345.5658296771953
7067,1948.1308,2890.4381555298146
7804,382.1692,1116.9035478779974
4209,175.7712,791.4176902085381
6365,1677.816,1908.246045229569
6976,339.558,890.8118395212294
6511,4454.202,3849.33754557673
1981,3563.3616,2415.841838967828
3795,563.2668,1176.2971874605205
5705,435.4332,1461.3929510788253
2252,283.6308,411.2007221570017
1488,671.1264,1856.7886009013894
4078,1659.1736,3382.0421432011
1744,939.4438,961.3175634862091
6326,940.7754,1795.7200283366979
2955,2063.98,1741.7991769476305
2404,3078.6592,2991.3233359290225
5934,221.0456,-1005.4652371392405
3012,852.224,1510.6346093328348
647,2478.7734,2318.8804099475656
4110,2621.9204,1650.0633898680871
7617,2625.9152,2938.4556080458688
8212,1981.4208,2685.8284997906726
6472,3202.498,3891.484902062147
3837,1435.4648,1758.6136302244706
1858,1853.5872,1292.8225799208258
7881,469.389,683.8345865567762
8175,3352.303,4324.012179499023
1166,659.142,990.4483506178244
6675,371.5164,2078.54981736816
8292,543.2928,959.2942331745194
3668,1390.1904,1972.8337178827687
511,2403.538,2130.38786468043
4763,4207.856,4200.290951106984
6080,83.8908,-553.4591119735126
5058,4504.8028,5630.226764043803
7150,4407.596,3492.326114299779
3305,1618.5598,2075.686468135546
4609,1049.9666,668.3708831375119
4379,605.878,814.7387755786456
4877,2914.8724,4267.328049217961
4773,3131.9232,3172.7177439348025
7069,3954.852,4082.461980913851
8359,645.1602,605.8685856147378
291,3866.9664,4330.39144125471
5749,1607.2412,728.95080903149
3973,552.614,781.8398994483856
7973,1471.418,2385.6607677619895
93,622.523,1051.7620761469066
1535,2554.0088,1512.4413362776663
3441,1238.388,2072.40922534387
1501,222.3772,-133.42340266229482
248,535.969,1284.6854801415416
3341,299.61,-959.3334391927317
1322,3149.234,2261.8255427345775
2579,1584.604,1567.2522533989375
7478,788.973,2221.662160828779
6216,1105.228,1515.8154923122659
3538,857.5504,719.5341128119248
2578,2648.5524,2418.07667732716
1263,2373.577,1726.3716271107478
4932,2460.7968,1646.6294661488068
319,4414.254,3833.343722918835
2582,117.8466,-11.734375617382383
3903,7170.666,5123.727702768008
6726,396.8168,3265.182057628962
263,5359.69,3643.266633495729
2321,1134.5232,1611.4026482232184
5001,1438.128,1424.1724702154647
6127,1225.072,1968.5240868926248
8492,2419.5172,1676.3573364003355
185,1012.016,1376.6756500582323
6757,2807.0128,2701.3634116236003
1509,3078.6592,2980.0891078535315
4162,2992.771,1720.1150429680579
1922,4434.228,3348.7688171391455
4982,3367.6164,3014.8045650716163
5364,3903.5854,2919.59891481756
6987,5007.4818,3535.602840497624
7853,3515.424,5177.3094837994695
6607,2966.139,3246.5399314178517
1061,1160.4894,894.3788390128469
8029,751.0224,4009.15760499144
7064,2380.9008,3222.136994155176
3689,671.1264,2166.8650746324374
927,1569.9564,2848.421450436191
2272,1478.076,911.2732037855719
3621,1165.15,838.3256874040407
5493,1221.0772,2862.6298577455354
3532,2220.443,1371.4524808476299
3734,2878.2534,4158.945212179938
7423,1836.2764,2162.8626191014746
3753,3998.7948,3377.7310295455836
4899,5727.2116,4076.324520907783
6644,50.6008,-1055.9416370425893
6175,3089.9778,2362.618838493811
5823,1416.8224,1230.8508311252638
7272,2659.871,2507.806077164594
2968,2143.876,2518.374898970951
217,260.9936,2220.9622112890083
6037,179.766,-1309.6004158571411
2905,2886.9088,2683.1782505621018
2407,71.9064,-1201.4516376215875
4582,3495.45,3992.291013329883
5570,3844.995,1890.471126711
8270,1937.478,2807.988448121279
4270,2360.9268,2254.9911590513225
1465,4074.696,2810.1699457101467
7834,1133.8574,1421.6901212486423
6023,1492.0578,955.386215119828
7361,3151.8972,2935.405458663433
6253,1629.8784,3015.1176026400553
7200,3448.844,2587.4049019594063
5905,5608.6992,3468.3069009533165
1467,6064.1064,4356.004854904054
2316,1724.422,3917.1812488938795
6444,3844.995,3871.1443850723367
7817,1584.604,3932.5343010195115
1430,1661.8368,1170.799653391606
7379,555.2772,1055.0083229696952
3941,467.3916,1909.0509639435404
1103,5350.3688,2705.3585205282743
6329,1351.574,1528.1376833637644
4022,918.804,515.0311018217661
7029,882.8508,905.1787274825703
4730,5896.3248,3860.4699320600002
7749,2972.797,2575.281516243979
2833,2133.2232,1868.1421409184059
3921,2900.2248,3790.7624390937685
6931,5634.6654,2938.3962555848834
3889,245.6802,1975.0600289248723
6109,1655.1788,1291.5361266613288
3154,8912.3988,4496.627573262533
7346,3545.385,2368.0268524287458
5832,192.4162,1177.340402849006
4956,4566.7222,3942.2371486963266
2492,796.9626,2076.6379033779376
3125,2603.278,2506.164868503509
540,56.593,-975.7488250934055
6300,2239.0854,1680.9624689923594
101,2854.9504,4326.017627681489
222,265.6542,684.4059044051976
7564,802.9548,819.5438857998677
5192,44.6086,-1163.0864572017772
5226,490.0288,1979.8709439486724
4959,111.8544,746.0687349388893
2577,846.8976,1966.4419888981338
1656,3455.502,2016.5850916260451
4050,6114.7072,4453.438094788445
1055,2874.9244,2766.374521689745
4395,2458.1336,3083.487249854424
2201,1223.0746,1830.6004275679645
8356,4026.7584,4938.803809094131
5447,4532.7664,3424.6098738074343
7333,585.904,439.3931393121542
6373,2669.1922,2391.4537164925673
3039,105.8622,-1280.3670311169803
5114,351.5424,831.5627360731603
3181,4414.254,2372.249674475507
5165,2954.1546,2887.8650864418732
4366,4042.7376,2947.395772705804
6441,1341.587,1770.8358799211835
8024,1772.3596,1315.614765987308
5893,2404.8696,2726.0393738386906
1244,1540.6612,1921.913275973898
6115,2612.5992,2408.0070004256127
1339,2380.9008,3169.3461030301755
7588,1845.5976,1726.634063196278
7640,697.7584,1456.1593763266555
4623,1038.648,2818.3091517436255
7317,2306.997,3236.73831638151
3429,3418.883,4169.908620268125
1543,78.5644,424.3255597358158
4653,1225.072,987.5027036284225
1087,1522.0188,4032.8885713518002
1417,2768.3964,3219.2684505777183
3884,311.5944,-336.62368606472364
1512,1492.7236,1391.6095424148107
4614,123.8388,505.6165449243679
7355,80.5618,-673.2805184763865
2183,1518.024,907.2124916430223
3979,6471.576,3563.1880155312624
8280,4326.3684,3412.293924495508
3328,1398.18,3855.112448322061
5587,1231.73,771.2855775535302
346,1937.478,1157.99854796687
5377,985.384,1757.4749990797543
7971,1267.6832,1310.761463230792
4696,2534.0348,3647.620141256821
2516,7590.12,3136.442015557005
601,1565.9616,3082.6176568651344
1010,692.432,982.2850298568146
3065,1705.1138,2189.946275976194
8243,2362.9242,2923.9147119882664
5360,4566.7222,3548.3178536420296
3424,1174.4712,2728.7315583386276
4707,3486.1288,4057.9837763813694
7255,517.3266,2942.3157667505643
4629,447.4176,2129.1665948671193
349,2554.0088,2646.981259830268
2406,3243.7776,1842.3414232966259
7395,303.6048,-1038.0425463903807
5339,892.172,1501.6857788931973
2603,736.3748,1157.7791009150887
8171,222.3772,1866.4243071926035
2208,410.1328,-257.9659904329034
5867,439.428,1507.461206354973
2755,3275.736,1796.8398743037649
6502,568.5932,780.9527409430301
7794,1947.465,2401.557098117585
6662,173.108,423.71576754705234
586,665.8,1414.618933560934
7488,1249.0408,1236.4119428249323
733,1807.647,1942.3689762369495
2124,215.7192,-163.19387527464903
6257,1342.2528,2210.776007909892
4686,1619.2256,1694.1938034544792
932,1215.7508,1704.99016649916
1127,6872.3876,5628.956518830171
4480,3797.7232,2666.335196120264
7261,5375.6692,3925.7229460613466
1527,729.7168,1501.2423940240897
5407,1571.288,2591.0739833260877
3107,2695.1584,3489.89828926315
3132,1966.7732,2322.6364073376926
7358,2856.282,2218.123920785195
2984,1257.0304,2513.776762190176
4013,4857.6768,3923.4113139782658
5427,44.6086,-1280.2222135692155
7149,6474.2392,5401.73015728305
4115,2237.088,2557.829978839447
5987,2956.152,2031.1288240442254
1575,171.7764,1014.1921501685356
6601,319.584,1766.0069347392237
2614,1279.0018,1011.17447328757
2483,3153.2288,2891.517830439529
2513,3119.9388,2423.215696820391
3393,3403.5696,3120.4837976956433
5819,729.7168,1578.9001710717334
6684,157.1288,-523.1869121720545
3245,6291.81,3395.0789130804833
3382,1164.4842,1676.9179757118131
2233,2857.6136,1699.7820883754696
8429,2876.256,2994.849582696473
2471,1948.1308,2893.092786120976
3855,4540.756,2425.539674686545
6464,2195.8084,2091.889081528244
4793,663.1368,1561.8573590554433
1053,1330.2684,2032.028339436536
3295,1314.2892,657.306855586681
8060,143.8128,295.6839433335708
6215,1030.6584,937.813135139939
8177,1869.5664,3767.0165056234223
2495,2372.9112,1103.2758968618937
267,1081.925,1463.6706245438531
3573,1518.024,2436.6020276274016
6358,1378.206,2434.7490709744056
7224,3415.554,2859.7416093803263
8457,1516.6924,1407.7606163462508
1044,6048.793,4209.3109543635765
2820,1306.2996,3541.9861662525323
5553,2456.802,3918.5136794349937
1193,1571.288,2555.115599395694
2302,1907.517,2108.326772514899
2862,2239.0854,1959.4040810382048
3942,4725.8484,2976.1594305440676
533,3299.7048,2406.9129785067075
908,657.8104,659.9225894117017
7217,319.584,-230.0362548529396
3784,3109.9518,1870.9542148544886
65,184.4266,975.7448358366366
3614,1488.7288,1943.5485537259226
354,1255.6988,991.7848963856563
4368,2863.6058,3397.3389236666785
6483,555.2772,1032.831210586822
1491,2380.235,3042.8117910650913
2680,6852.4136,3611.026193824546
3202,539.298,623.5346582082392
1287,282.965,974.7284867583614
5577,6002.8528,4251.098212788046
472,8114.7704,4449.652818746111
4921,4579.3724,3523.6846746250894
5067,4136.6154,3488.0051150675304
1701,127.8336,117.167661856818
4949,2588.6304,2949.102847808519
5741,2668.5264,3520.3776333808264
5279,2514.0608,2606.4166144065193
2706,747.0276,2051.494355416045
3207,2606.607,1520.1329105551645
4803,4199.8664,4928.921530730407
1618,571.2564,916.6086951439565
5751,490.6946,757.3767937754443
7078,3583.3356,2494.938693504028
1201,3383.5956,2449.8659469903614
3966,747.0276,2103.9601678349754
3826,2969.468,2468.713539561623
6442,968.739,748.1265917778741
8472,1653.8472,4367.420884740065
5790,247.0118,1978.3417498137328
6029,3325.0052,2533.6250707358863
4872,2940.1728,3019.766550007676
2888,2167.179,1766.0022901993316
518,3273.7386,3087.752286638064
6693,1957.452,2218.780659313239
7583,1867.569,1835.1808940644175
8000,4454.202,2490.36517820829
6033,709.077,858.5650204305331
4269,4266.4464,3818.908687744881
1402,768.999,588.5260993505971
8229,3466.1548,2927.1791885624402
6823,2773.057,2661.305391746436
8264,3705.177,2864.1907719353394
1034,75.9012,-1189.2629225350495
4939,1265.02,2144.5169510499913
6245,527.3136,1457.064887957554
6535,4165.2448,2972.0976278356125
7202,4225.1668,3534.2218733939403
5384,4012.7766,3097.3046780060818
8145,3292.381,2732.2259552297146
2812,617.8624,1251.3599635785245
8338,3914.904,2142.977974456652
2758,1768.3648,3293.581301315193
1219,866.8716,1987.1724038818243
4407,587.2356,1611.4334235855906
8491,4809.7392,3394.984933238755
2826,995.371,3299.1769399674745
2750,4458.1968,3799.5466655882774
1502,1707.777,784.4954405352372
6784,610.5386,1514.6435586547918
921,615.1992,1463.2309384337052
2260,2070.638,3348.357661272486
1919,1482.0708,1355.0627668333084
1662,1142.5128,1737.0167759409533
1995,732.38,745.5040730857264
4347,525.982,2298.372648410134
4726,303.6048,-770.8150645668472
5650,1235.059,2996.1926176220104
177,161.1236,-576.5279737113577
4001,1315.6208,2720.189286211708
132,6976.2524,4974.767880631072
2963,397.4826,205.47035717272956
2917,1941.4728,1475.26399278086
7045,3523.4136,4031.22938139665
4376,195.7452,-361.44997638834116
6950,33.29,-1338.499803800088
2481,1192.4478,2190.9230567860322
1115,4029.4216,3811.218159235767
4838,509.337,1734.2359236398293
1147,1438.128,1573.4992537025023
6429,4138.6128,3399.4351001078485
6345,292.952,705.5655078856945
4041,517.3266,1005.0423962755883
4507,2770.3938,2100.7285122837907
5143,337.5606,1889.1800561366986
4606,4660.6,3786.1128934598532
6407,649.8208,668.7649422678788
828,58.5904,-852.5301632702229
8488,2756.412,4313.637445621969
408,1890.2062,1749.5431909759668
4528,1384.1982,2060.6120610473904
6343,1593.9252,1404.7339994820038
2063,1779.0176,1825.5703115214053
157,1910.1802,1681.6690827772654
7376,2399.5432,2392.3452991605136
7700,970.7364,1832.0853602353534
2389,419.454,743.5603164984374
7166,162.4552,597.7724568285349
8490,487.3656,744.9455966165688
7179,2042.6744,2487.4588486005596
1005,2157.192,1410.659906990143
6337,2954.1546,4248.6118431958985
4534,3877.6192,2383.2250375566637
7750,196.411,1120.4593196771739
37,1609.9044,1679.6416717891768
5246,1245.046,1859.9220985777185
866,4643.955,3299.9735321215835
4617,3453.5046,2606.731859482177
7538,1817.634,2553.735500416531
4965,2285.0256,1725.0665753082055
2748,1686.4714,1651.6486483135636
3777,3368.948,3802.3242974787954
1168,2519.3872,1894.8612650101722
2142,1208.427,1415.122455097535
1472,2109.2544,2821.7022114340534
2829,1874.8928,2019.9297587911892
2807,2862.94,2322.1248691512565
95,487.3656,24.337439603418886
6554,3775.086,2888.4683615952713
6961,2356.932,2485.6747195893736
841,178.4344,-457.6418985424252
8499,2976.126,1701.4396280057545
763,622.523,979.9351657048603
3692,3529.4058,3015.906405634362
8379,2372.9112,3245.2207932978645
4691,2025.3636,1569.0144127065141
3898,2749.754,3202.9495241698874
1862,1017.3424,2098.3418707576
3882,3307.6944,2929.9203478067984
5916,3745.125,3649.6243927357955
4339,1114.5492,2054.1235374465364
1737,1999.3974,2942.1946088012205
1807,120.5098,1.784367020481696
251,1779.0176,1528.1324986730274
7476,1494.0552,1402.3735861715097
334,229.701,-741.6828388778941
3296,308.9312,756.394602649165
1768,1398.18,1721.2765141331956
6828,458.7362,622.0173818520549
5309,593.2278,608.7464523297451
1393,6897.688,4548.374572992652
736,2626.581,2834.430812008021
6237,4181.224,3347.7121610493555
3932,1145.176,794.3695303543885
1595,1288.9888,1364.5789956233425
6920,777.6544,900.6520319845799
5492,2328.9684,1810.0804845399655
6141,4460.86,2942.867727647375
6813,1765.7016,2458.7831578366163
1832,5785.802,3923.3269083205832
3997,591.2304,579.8160382241307
3626,351.5424,-15.59056235180121
1432,1655.1788,1241.7653925697516
8409,4090.6752,4151.800245995246
4574,2303.668,1949.4211681303264
8500,1907.517,2056.9659071342307
5242,1038.648,2102.717688225113
3127,2073.3012,1881.9801870597953
7344,3225.1352,5057.805121585369
80,1697.79,1690.8419236738673
758,4592.0226,5191.831724565419
465,2048.6666,1981.4285831622624
7139,1896.1984,1976.2145259964918
1233,159.792,-528.9303414131383
5152,2746.425,2965.9560904124955
4898,1413.4934,2161.710494521251
1839,363.5268,946.7131233335956
7273,412.796,-178.07443422017033
1437,6018.1662,4187.038596544348
1142,3747.1224,4330.5484136999985
7432,280.9676,281.53776986166037
7599,334.2316,667.0985980179157
3187,2553.343,3268.235933093112
7611,1290.9862,2640.921445058353
5282,612.536,981.4416695236091
5574,2759.0752,3285.281856061447
2358,1379.5376,1674.5719378563442
503,1869.5664,1240.1237096457203
7735,4577.375,4465.558420301304
274,2082.6224,1523.5252486700272
321,4950.8888,3608.61469065079
4275,561.9352,2012.7785038786265
7835,57.2588,-877.8162641422759
3060,1203.7664,2435.988227612789
496,2348.9424,3143.6710105137636
6065,3954.852,3213.555325741877
4228,790.9704,1101.7307977914256
7223,2544.6876,2921.488945530636
8316,2363.59,1590.976248266702
3049,4578.0408,4044.1682458184614
5858,1369.5506,2124.982854966484
683,1488.063,1609.6739869248975
6187,2404.8696,1924.88840707972
7372,1294.3152,834.446846220735
1261,2681.8424,2290.2414134586484
7539,7017.532,5096.222216495896
7365,595.2252,1222.6456677513693
3651,2763.07,1553.1643701179498
2922,7142.7024,4627.525020702739
744,2924.8594,2063.191063579808
8437,2596.62,1758.5473898802643
3989,3197.1716,3379.732966260543
8017,765.67,1312.6177073785857
1732,3779.0808,2835.3846101691092
7214,517.3266,820.049072031241
3379,727.0536,987.0393909160207
1918,746.3618,761.1148369382344
2484,1042.6428,2129.4742168469293
604,2812.3392,2772.766089605837
2002,2693.8268,3131.82968450628
1962,425.4462,406.86151040644984
6100,2259.0594,2741.634782850426
5402,1390.1904,1318.8903551802168
4204,2396.88,4069.3205685475377
3182,1142.5128,1397.4090829026666
7170,1166.4816,1628.262418087788
5456,1018.0082,2961.36298637268
3334,1017.3424,2074.225525645225
2029,1347.5792,1170.9378306785827
4076,2450.144,2570.577648233312
2574,2607.2728,1946.1775871940222
3649,5681.2714,5354.2184296598625
3518,4202.5296,4229.7945324469265
532,95.8752,-1122.7105391526502
2348,3455.502,3727.282921676977
3023,351.5424,-544.4485188658923
5871,129.831,187.00677062821467
5837,628.5152,556.8587819224546
5185,8388.4142,4463.773369005424
3322,3495.45,2293.019119810854
2651,3643.2576,3731.8257446256785
8216,3016.7398,2150.751893220572
554,4916.2672,3137.3608039129513
994,2982.784,2496.702085743826
6208,183.7608,-363.7674690398282
8146,1691.7978,3920.750487978037
2357,2439.4912,3847.1064629977145
2313,131.1626,257.28391793998435
8512,2479.4392,2798.3559089658524
483,520.6556,2180.1939147920452
4625,3551.3772,3983.635971994659
7766,1707.777,1915.3908396178656
8033,1831.6158,1457.839744994913
997,9275.9256,4154.068639771114
4438,2120.573,2683.0495755806633
4195,2649.884,4183.403296988806
8022,5812.434,3121.3543204749485
3852,1073.2696,1392.6204989101388
1420,958.752,1969.8200070881294
2580,3629.2758,2645.535837714842
2184,2406.2012,1551.5397874202222
4262,1255.033,1729.5615925426982
1864,1617.894,1511.3501922638873
3312,2252.4014,2144.8811392880116
48,2576.646,1056.9843506561308
7615,904.1564,1137.670106342072
4472,365.5242,8.911930178977471
4604,3139.9128,2891.812974847898
6604,1418.154,1238.3632737423868
